component,mr_group,intercept,slack,slope_basis
crops,produce:alfalfa_irrigated:region0257_c2,-82.1964,0,
crops,produce:alfalfa_irrigated:region0257_c3,-88.8154,0,
crops,produce:alfalfa_irrigated:region0258_c0,-64.7156,0,
crops,produce:alfalfa_irrigated:region0258_c1,-71.4928,0,
crops,produce:alfalfa_irrigated:region0258_c2,-81.2484,0,
crops,produce:alfalfa_irrigated:region0258_c3,-86.9781,0,
crops,produce:alfalfa_irrigated:region0259_c0,-83.8254,0,
crops,produce:alfalfa_irrigated:region0259_c1,-99.2495,0,
crops,produce:alfalfa_irrigated:region0259_c2,-87.7586,0,
crops,produce:alfalfa_irrigated:region0259_c3,-85.6489,0,
crops,produce:alfalfa_irrigated:region0260_c0,-78.0316,0,
crops,produce:alfalfa_irrigated:region0260_c1,-78.0267,0,
crops,produce:alfalfa_irrigated:region0260_c2,-77.5191,0,
crops,produce:alfalfa_irrigated:region0260_c3,-79.4217,0,
crops,produce:alfalfa_irrigated:region0261_c0,-57.1645,0,
crops,produce:alfalfa_irrigated:region0261_c1,-80.0486,0,
crops,produce:alfalfa_irrigated:region0261_c2,-73.7065,0,
crops,produce:alfalfa_irrigated:region0261_c3,-80.9887,0,
crops,produce:alfalfa_irrigated:region0279_c0,-0.122394,0,
crops,produce:alfalfa_irrigated:region0279_c1,-0.237828,0,
crops,produce:alfalfa_irrigated:region0279_c2,-0.033694,0,
crops,produce:alfalfa_irrigated:region0279_c3,0.0343424,0,
crops,produce:alfalfa_irrigated:region0280_c3,-0.0240523,0,
crops,produce:alfalfa_irrigated:region0283_c2,-0.00631959,0,
crops,produce:alfalfa_irrigated:region0283_c3,0.0209925,0,
crops,produce:alfalfa_irrigated:region0284_c0,0.0866673,0,
crops,produce:alfalfa_irrigated:region0284_c1,0.131699,0,
crops,produce:alfalfa_irrigated:region0284_c2,0.260072,0,
crops,produce:alfalfa_irrigated:region0289_c0,0.764339,0,
crops,produce:alfalfa_irrigated:region0289_c1,0.723631,0,
crops,produce:alfalfa_irrigated:region0289_c2,-0.776964,0,
crops,produce:alfalfa_irrigated:region0289_c3,0.849547,0,
crops,produce:alfalfa_irrigated:region0290_c0,-31.4319,0,
crops,produce:alfalfa_irrigated:region0290_c2,-29.6739,0,
crops,produce:alfalfa_irrigated:region0290_c3,-38.6919,0,
crops,produce:alfalfa_irrigated:region0291_c0,-100,0,
crops,produce:alfalfa_irrigated:region0291_c1,1.62064,0,
crops,produce:alfalfa_irrigated:region0291_c2,2.93256,0,
crops,produce:alfalfa_irrigated:region0291_c3,4.11863,0,
crops,produce:alfalfa_irrigated:region0292_c0,2.3749,0,
crops,produce:alfalfa_irrigated:region0292_c1,2.89175,0,
crops,produce:alfalfa_irrigated:region0292_c2,3.42379,0,
crops,produce:alfalfa_irrigated:region0292_c3,3.68871,0,
crops,produce:alfalfa_irrigated:region0293_c2,-2.18808,0,
crops,produce:alfalfa_irrigated:region0294_c0,3.36214,0,
crops,produce:alfalfa_irrigated:region0294_c1,3.59559,0,
crops,produce:alfalfa_irrigated:region0294_c2,3.77663,0,
crops,produce:alfalfa_irrigated:region0294_c3,4.16757,0,
crops,produce:alfalfa_irrigated:region0297_c0,3.18378,0,
crops,produce:alfalfa_irrigated:region0297_c1,3.87081,0,
crops,produce:alfalfa_irrigated:region0297_c2,4.28447,0,
crops,produce:alfalfa_irrigated:region0297_c3,4.66013,0,
crops,produce:alfalfa_irrigated:region0305_c0,5.75888,0,
crops,produce:alfalfa_irrigated:region0305_c1,6.7596,0,
crops,produce:alfalfa_irrigated:region0306_c0,6.87581,0,
crops,produce:alfalfa_irrigated:region0306_c1,6.89865,0,
crops,produce:alfalfa_irrigated:region0306_c2,7.75656,0,
crops,produce:alfalfa_irrigated:region0306_c3,7.89753,0,
crops,produce:alfalfa_irrigated:region0307_c0,5.86204,0,
crops,produce:alfalfa_irrigated:region0308_c0,5.00355,0,
crops,produce:alfalfa_irrigated:region0308_c1,6.48282,0,
crops,produce:alfalfa_irrigated:region0308_c2,7.20307,0,
crops,produce:alfalfa_irrigated:region0308_c3,7.28519,0,
crops,produce:alfalfa_irrigated:region0309_c0,0.191387,0,
crops,produce:alfalfa_irrigated:region0309_c1,0.48494,0,
crops,produce:alfalfa_irrigated:region0309_c2,0.561924,0,
crops,produce:alfalfa_irrigated:region0309_c3,0.640088,0,
crops,produce:alfalfa_irrigated:region0310_c0,0.366074,0,
crops,produce:alfalfa_irrigated:region0310_c1,1.04336,0,
crops,produce:alfalfa_irrigated:region0310_c2,1.13845,0,
crops,produce:alfalfa_irrigated:region0310_c3,1.28118,0,
crops,produce:alfalfa_irrigated:region0311_c0,0.189979,0,
crops,produce:alfalfa_irrigated:region0311_c1,0.544821,0,
crops,produce:alfalfa_irrigated:region0311_c2,0.862593,0,
crops,produce:alfalfa_irrigated:region0311_c3,0.611451,0,
crops,produce:alfalfa_irrigated:region0312_c0,-0.267454,0,
crops,produce:alfalfa_irrigated:region0312_c1,0.041106,0,
crops,produce:alfalfa_irrigated:region0312_c2,-0.0941663,0,
crops,produce:alfalfa_irrigated:region0312_c3,0.00505033,0,
crops,produce:alfalfa_irrigated:region0313_c0,-0.0992559,0,
crops,produce:alfalfa_irrigated:region0313_c1,-0.0660727,0,
crops,produce:alfalfa_irrigated:region0313_c2,-0.165475,0,
crops,produce:alfalfa_irrigated:region0313_c3,-0.0468241,0,
crops,produce:alfalfa_irrigated:region0314_c0,0.117225,0,
crops,produce:alfalfa_irrigated:region0314_c1,0.498483,0,
crops,produce:alfalfa_irrigated:region0314_c2,0.472452,0,
crops,produce:alfalfa_irrigated:region0314_c3,1.17616,0,
crops,produce:alfalfa_irrigated:region0315_c0,-69.7829,0,
crops,produce:alfalfa_irrigated:region0315_c1,-80.8663,0,
crops,produce:alfalfa_irrigated:region0315_c2,-76.8882,0,
crops,produce:alfalfa_irrigated:region0315_c3,-78.1971,0,
crops,produce:alfalfa_irrigated:region0316_c0,-100,0,
crops,produce:alfalfa_irrigated:region0316_c1,-19.2825,0,
crops,produce:alfalfa_irrigated:region0316_c2,-25.8491,0,
crops,produce:alfalfa_irrigated:region0316_c3,-33.6975,0,
crops,produce:alfalfa_irrigated:region0317_c0,-100,0,
crops,produce:alfalfa_irrigated:region0317_c1,-22.0512,0,
crops,produce:alfalfa_irrigated:region0317_c2,-24.6137,0,
crops,produce:alfalfa_irrigated:region0317_c3,-32.3827,0,
crops,produce:alfalfa_irrigated:region0321_c0,-0.73085,0,
crops,produce:alfalfa_irrigated:region0321_c1,-0.489942,0,
crops,produce:alfalfa_irrigated:region0321_c2,-0.544527,0,
crops,produce:alfalfa_irrigated:region0323_c3,-1.01596,0,
crops,produce:alfalfa_irrigated:region0325_c0,-100,0,
crops,produce:alfalfa_irrigated:region0325_c1,-100,0,
crops,produce:alfalfa_irrigated:region0325_c2,-100,0,
crops,produce:alfalfa_irrigated:region0325_c3,-100,0,
crops,produce:alfalfa_irrigated:region0327_c0,0.777368,0,
crops,produce:alfalfa_irrigated:region0327_c1,0.864502,0,
crops,produce:alfalfa_irrigated:region0327_c2,1.19962,0,
crops,produce:alfalfa_irrigated:region0327_c3,1.46218,0,
crops,produce:alfalfa_irrigated:region0328_c0,0.643547,0,
crops,produce:alfalfa_irrigated:region0328_c1,1.34519,0,
crops,produce:alfalfa_irrigated:region0328_c2,1.69296,0,
crops,produce:alfalfa_irrigated:region0328_c3,1.78816,0,
crops,produce:alfalfa_irrigated:region0329_c0,0.562934,0,
crops,produce:alfalfa_irrigated:region0329_c1,2.28302,0,
crops,produce:alfalfa_irrigated:region0329_c2,2.39891,0,
crops,produce:alfalfa_irrigated:region0329_c3,2.30097,0,
crops,produce:alfalfa_irrigated:region0331_c0,-100,0,
crops,produce:alfalfa_irrigated:region0331_c1,1.32593,0,
crops,produce:alfalfa_irrigated:region0331_c2,1.5294,0,
crops,produce:alfalfa_irrigated:region0331_c3,2.46475,0,
crops,produce:alfalfa_irrigated:region0332_c0,-0.618244,0,
crops,produce:alfalfa_irrigated:region0332_c1,-0.573926,0,
crops,produce:alfalfa_irrigated:region0332_c2,-0.509267,0,
crops,produce:alfalfa_irrigated:region0332_c3,-0.366588,0,
crops,produce:alfalfa_irrigated:region0338_c0,-100,0,
crops,produce:alfalfa_irrigated:region0338_c1,-0.44105,0,
crops,produce:alfalfa_irrigated:region0338_c2,-0.365669,0,
crops,produce:alfalfa_irrigated:region0338_c3,-0.256595,0,
crops,produce:alfalfa_irrigated:region0339_c0,-0.33312,0,
crops,produce:alfalfa_irrigated:region0340_c0,1.75803,0,
crops,produce:alfalfa_irrigated:region0340_c1,1.74198,0,
crops,produce:alfalfa_irrigated:region0340_c2,2.02171,0,
crops,produce:alfalfa_irrigated:region0340_c3,2.34677,0,
crops,produce:alfalfa_irrigated:region0341_c0,-2.84929,0,
crops,produce:alfalfa_irrigated:region0341_c1,-3.13725,0,
crops,produce:alfalfa_irrigated:region0344_c0,3.10576,0,
crops,produce:alfalfa_irrigated:region0344_c1,2.99589,0,
crops,produce:alfalfa_irrigated:region0344_c2,2.78633,0,
crops,produce:alfalfa_irrigated:region0344_c3,2.79614,0,
crops,produce:alfalfa_irrigated:region0346_c0,-32.2993,0,
crops,produce:alfalfa_irrigated:region0346_c1,-32.4919,0,
crops,produce:alfalfa_irrigated:region0346_c2,-33.5441,0,
crops,produce:alfalfa_irrigated:region0346_c3,-34.407,0,
crops,produce:alfalfa_irrigated:region0357_c0,1.30856,0,
crops,produce:alfalfa_irrigated:region0357_c1,1.35915,0,
crops,produce:alfalfa_irrigated:region0357_c2,1.44216,0,
crops,produce:alfalfa_irrigated:region0357_c3,1.49853,0,
crops,produce:alfalfa_irrigated:region0358_c0,1.1245,0,
crops,produce:alfalfa_irrigated:region0358_c1,1.32364,0,
crops,produce:alfalfa_irrigated:region0358_c2,1.36331,0,
crops,produce:alfalfa_irrigated:region0358_c3,1.45404,0,
crops,produce:alfalfa_irrigated:region0359_c0,1.04748,0,
crops,produce:alfalfa_irrigated:region0359_c1,1.21963,0,
crops,produce:alfalfa_irrigated:region0359_c2,1.29426,0,
crops,produce:alfalfa_irrigated:region0359_c3,1.40319,0,
crops,produce:alfalfa_irrigated:region0360_c0,1.24196,0,
crops,produce:alfalfa_irrigated:region0360_c1,1.16424,0,
crops,produce:alfalfa_irrigated:region0360_c2,1.24698,0,
crops,produce:alfalfa_irrigated:region0360_c3,1.32552,0,
crops,produce:alfalfa_irrigated:region0361_c0,1.24405,0,
crops,produce:alfalfa_irrigated:region0361_c1,1.22875,0,
crops,produce:alfalfa_irrigated:region0361_c2,1.21652,0,
crops,produce:alfalfa_irrigated:region0361_c3,1.27236,0,
crops,produce:alfalfa_irrigated:region0362_c0,1.25161,0,
crops,produce:alfalfa_irrigated:region0362_c1,1.40732,0,
crops,produce:alfalfa_irrigated:region0362_c2,1.42442,0,
crops,produce:alfalfa_irrigated:region0362_c3,1.50478,0,
crops,produce:alfalfa_irrigated:region0363_c0,1.16774,0,
crops,produce:alfalfa_irrigated:region0363_c1,1.12293,0,
crops,produce:alfalfa_irrigated:region0363_c2,1.15191,0,
crops,produce:alfalfa_irrigated:region0363_c3,1.40961,0,
crops,produce:alfalfa_irrigated:region0364_c0,1.43052,0,
crops,produce:alfalfa_irrigated:region0364_c1,1.4664,0,
crops,produce:alfalfa_irrigated:region0364_c2,1.47734,0,
crops,produce:alfalfa_irrigated:region0364_c3,1.60455,0,
crops,produce:alfalfa_irrigated:region0365_c0,1.18377,0,
crops,produce:alfalfa_irrigated:region0365_c1,1.44464,0,
crops,produce:alfalfa_irrigated:region0365_c2,1.45772,0,
crops,produce:alfalfa_irrigated:region0365_c3,1.57948,0,
crops,produce:alfalfa_irrigated:region0366_c0,1.31372,0,
crops,produce:alfalfa_irrigated:region0366_c1,1.21691,0,
crops,produce:alfalfa_irrigated:region0366_c2,1.34074,0,
crops,produce:alfalfa_irrigated:region0366_c3,1.45621,0,
crops,produce:alfalfa_irrigated:region0367_c0,1.32806,0,
crops,produce:alfalfa_irrigated:region0367_c1,1.34626,0,
crops,produce:alfalfa_irrigated:region0367_c2,1.39155,0,
crops,produce:alfalfa_irrigated:region0367_c3,1.38279,0,
crops,produce:alfalfa_irrigated:region0368_c0,1.29338,0,
crops,produce:alfalfa_irrigated:region0368_c1,1.382,0,
crops,produce:alfalfa_irrigated:region0368_c2,1.45886,0,
crops,produce:alfalfa_irrigated:region0368_c3,1.50241,0,
crops,produce:alfalfa_irrigated:region0369_c0,-0.0250483,0,
crops,produce:alfalfa_irrigated:region0369_c1,1.64902,0,
crops,produce:alfalfa_irrigated:region0369_c2,1.79803,0,
crops,produce:alfalfa_irrigated:region0369_c3,1.03018,0,
crops,produce:alfalfa_irrigated:region0370_c0,1.23869,0,
crops,produce:alfalfa_irrigated:region0370_c1,1.25554,0,
crops,produce:alfalfa_irrigated:region0370_c2,1.33138,0,
crops,produce:alfalfa_irrigated:region0370_c3,1.42499,0,
crops,produce:alfalfa_irrigated:region0371_c0,1.34732,0,
crops,produce:alfalfa_irrigated:region0371_c1,1.20493,0,
crops,produce:alfalfa_irrigated:region0371_c2,1.42954,0,
crops,produce:alfalfa_irrigated:region0371_c3,-74.2541,0,
crops,produce:alfalfa_irrigated:region0372_c0,1.07962,0,
crops,produce:alfalfa_irrigated:region0372_c1,1.29853,0,
crops,produce:alfalfa_irrigated:region0372_c2,1.36718,0,
crops,produce:alfalfa_irrigated:region0372_c3,1.44929,0,
crops,produce:alfalfa_irrigated:region0373_c1,-50.3724,0,
crops,produce:alfalfa_irrigated:region0374_c0,-0.600428,0,
crops,produce:alfalfa_irrigated:region0374_c1,-0.19044,0,
crops,produce:alfalfa_irrigated:region0374_c2,-0.00269289,0,
crops,produce:alfalfa_irrigated:region0374_c3,0.202717,0,
crops,produce:alfalfa_irrigated:region0375_c0,0.405196,0,
crops,produce:alfalfa_irrigated:region0375_c1,0.525157,0,
crops,produce:alfalfa_irrigated:region0375_c2,0.544432,0,
crops,produce:alfalfa_irrigated:region0375_c3,0.548896,0,
crops,produce:alfalfa_irrigated:region0376_c0,-0.354013,0,
crops,produce:alfalfa_irrigated:region0376_c1,-0.00242534,0,
crops,produce:alfalfa_irrigated:region0376_c2,0.208814,0,
crops,produce:alfalfa_irrigated:region0376_c3,0.203916,0,
crops,produce:alfalfa_irrigated:region0377_c0,-0.192316,0,
crops,produce:alfalfa_irrigated:region0377_c1,0.12517,0,
crops,produce:alfalfa_irrigated:region0377_c2,0.332902,0,
crops,produce:alfalfa_irrigated:region0377_c3,0.512345,0,
crops,produce:alfalfa_irrigated:region0378_c0,0.182616,0,
crops,produce:alfalfa_irrigated:region0378_c1,0.137831,0,
crops,produce:alfalfa_irrigated:region0378_c2,0.310882,0,
crops,produce:alfalfa_irrigated:region0378_c3,0.328085,0,
crops,produce:alfalfa_irrigated:region0379_c0,-0.0400758,0,
crops,produce:alfalfa_irrigated:region0379_c1,0.456419,0,
crops,produce:alfalfa_irrigated:region0379_c2,0.467602,0,
crops,produce:alfalfa_irrigated:region0379_c3,0.426385,0,
crops,produce:alfalfa_irrigated:region0380_c0,-0.8389,0,
crops,produce:alfalfa_irrigated:region0380_c1,0.19474,0,
crops,produce:alfalfa_irrigated:region0380_c2,0.21285,0,
crops,produce:alfalfa_irrigated:region0380_c3,0.261924,0,
crops,produce:alfalfa_irrigated:region0381_c0,-0.105295,0,
crops,produce:alfalfa_irrigated:region0381_c1,-0.0970322,0,
crops,produce:alfalfa_irrigated:region0381_c2,0.30824,0,
crops,produce:alfalfa_irrigated:region0381_c3,0.697944,0,
crops,produce:alfalfa_irrigated:region0382_c0,0.0328149,0,
crops,produce:alfalfa_irrigated:region0382_c1,0.189,0,
crops,produce:alfalfa_irrigated:region0382_c2,0.196132,0,
crops,produce:alfalfa_irrigated:region0382_c3,0.330347,0,
crops,produce:alfalfa_irrigated:region0383_c0,0.727153,0,
crops,produce:alfalfa_irrigated:region0383_c1,0.629979,0,
crops,produce:alfalfa_irrigated:region0383_c2,0.71699,0,
crops,produce:alfalfa_irrigated:region0383_c3,1.4296,0,
crops,produce:alfalfa_irrigated:region0384_c0,-0.467126,0,
crops,produce:alfalfa_irrigated:region0384_c1,0.804473,0,
crops,produce:alfalfa_irrigated:region0384_c2,1.07527,0,
crops,produce:alfalfa_irrigated:region0384_c3,1.49026,0,
crops,produce:alfalfa_irrigated:region0386_c0,0.659212,0,
crops,produce:alfalfa_irrigated:region0386_c1,0.649725,0,
crops,produce:alfalfa_irrigated:region0386_c2,0.661482,0,
crops,produce:alfalfa_irrigated:region0386_c3,0.841384,0,
crops,produce:alfalfa_irrigated:region0387_c0,-100,0,
crops,produce:alfalfa_irrigated:region0387_c1,-100,0,
crops,produce:alfalfa_irrigated:region0387_c2,2.48655,0,
crops,produce:alfalfa_irrigated:region0387_c3,3.76135,0,
crops,produce:alfalfa_irrigated:region0388_c0,0.27797,0,
crops,produce:alfalfa_irrigated:region0388_c1,0.355737,0,
crops,produce:alfalfa_irrigated:region0388_c2,0.392149,0,
crops,produce:alfalfa_irrigated:region0388_c3,0.41251,0,
crops,produce:alfalfa_irrigated:region0389_c0,0.401035,0,
crops,produce:alfalfa_irrigated:region0389_c1,0.668725,0,
crops,produce:alfalfa_irrigated:region0389_c2,0.719972,0,
crops,produce:alfalfa_irrigated:region0389_c3,0.778139,0,
crops,produce:alfalfa_irrigated:region0390_c0,3.00062,0,
crops,produce:alfalfa_irrigated:region0390_c1,3.13628,0,
crops,produce:alfalfa_irrigated:region0390_c2,3.49493,0,
crops,produce:alfalfa_irrigated:region0391_c0,2.26197,0,
crops,produce:alfalfa_irrigated:region0391_c1,1.47234,0,
crops,produce:alfalfa_irrigated:region0391_c2,2.51111,0,
crops,produce:alfalfa_irrigated:region0391_c3,3.01671,0,
crops,produce:alfalfa_irrigated:region0392_c2,-100,0,
crops,produce:alfalfa_irrigated:region0392_c3,-100,0,
crops,produce:alfalfa_irrigated:region0393_c2,-58.3641,0,
crops,produce:alfalfa_irrigated:region0393_c3,-52.0125,0,
crops,produce:alfalfa_irrigated:region0394_c1,-100,0,
crops,produce:alfalfa_irrigated:region0394_c2,-100,0,
crops,produce:alfalfa_irrigated:region0394_c3,-100,0,
crops,produce:alfalfa_irrigated:region0395_c1,-55.0458,0,
crops,produce:alfalfa_irrigated:region0395_c3,-53.6285,0,
crops,produce:alfalfa_irrigated:region0396_c0,-100,0,
crops,produce:alfalfa_irrigated:region0396_c1,-100,0,
crops,produce:alfalfa_irrigated:region0396_c2,-100,0,
crops,produce:alfalfa_irrigated:region0396_c3,-100,0,
crops,produce:alfalfa_irrigated:region0398_c0,-22.3533,0,
crops,produce:alfalfa_irrigated:region0398_c1,-62.0933,0,
crops,produce:alfalfa_irrigated:region0398_c2,-68.622,0,
crops,produce:alfalfa_irrigated:region0398_c3,-63.2671,0,
crops,produce:alfalfa_irrigated:region0399_c0,-37.313,0,
crops,produce:alfalfa_irrigated:region0399_c1,-47.5239,0,
crops,produce:alfalfa_irrigated:region0399_c2,-66.2491,0,
crops,produce:alfalfa_irrigated:region0399_c3,-81.2663,0,
crops,produce:alfalfa_irrigated:region0400_c1,-59.0364,0,
crops,produce:alfalfa_irrigated:region0400_c2,-52.5452,0,
crops,produce:alfalfa_irrigated:region0400_c3,-53.4772,0,
crops,produce:alfalfa_irrigated:region0401_c0,-46.8661,0,
crops,produce:alfalfa_irrigated:region0401_c1,-47.1234,0,
crops,produce:alfalfa_irrigated:region0401_c2,-51.794,0,
crops,produce:alfalfa_irrigated:region0401_c3,-51.6303,0,
crops,produce:alfalfa_irrigated:region0402_c0,-42.939,0,
crops,produce:alfalfa_irrigated:region0402_c1,-55.6679,0,
crops,produce:alfalfa_irrigated:region0402_c2,-66.0366,0,
crops,produce:alfalfa_irrigated:region0402_c3,-55.846,0,
crops,produce:alfalfa_irrigated:region0403_c0,-87.782,0,
crops,produce:alfalfa_irrigated:region0403_c3,-59.4947,0,
crops,produce:alfalfa_irrigated:region0404_c0,-20.7343,0,
crops,produce:alfalfa_irrigated:region0404_c1,-65.2548,0,
crops,produce:alfalfa_irrigated:region0404_c2,-73.9697,0,
crops,produce:alfalfa_irrigated:region0404_c3,-74.8264,0,
crops,produce:alfalfa_irrigated:region0406_c0,-27.1238,0,
crops,produce:alfalfa_irrigated:region0406_c1,-75.1764,0,
crops,produce:alfalfa_irrigated:region0406_c2,-77.7282,0,
crops,produce:alfalfa_irrigated:region0406_c3,-71.2439,0,
crops,produce:alfalfa_irrigated:region0410_c0,-100,0,
crops,produce:alfalfa_irrigated:region0410_c1,-57.7833,0,
crops,produce:alfalfa_irrigated:region0410_c2,-81.2907,0,
crops,produce:alfalfa_irrigated:region0410_c3,-99.661,0,
crops,produce:alfalfa_irrigated:region0414_c0,4.14216,0,
crops,produce:alfalfa_irrigated:region0414_c1,4.15892,0,
crops,produce:alfalfa_irrigated:region0414_c2,5.03091,0,
crops,produce:alfalfa_irrigated:region0414_c3,5.42026,0,
crops,produce:alfalfa_irrigated:region0416_c0,-19.5357,0,
crops,produce:alfalfa_irrigated:region0416_c1,-24.8212,0,
crops,produce:alfalfa_irrigated:region0416_c2,-26.6203,0,
crops,produce:alfalfa_irrigated:region0416_c3,-26.7158,0,
crops,produce:alfalfa_irrigated:region0417_c0,-11.9932,0,
crops,produce:alfalfa_irrigated:region0417_c1,-24.1926,0,
crops,produce:alfalfa_irrigated:region0417_c2,-25.9607,0,
crops,produce:alfalfa_irrigated:region0417_c3,-26.5494,0,
crops,produce:alfalfa_irrigated:region0418_c0,-25.8331,0,
crops,produce:alfalfa_irrigated:region0418_c1,-25.6369,0,
crops,produce:alfalfa_irrigated:region0418_c2,-25.9917,0,
crops,produce:alfalfa_irrigated:region0418_c3,-27.2454,0,
crops,produce:alfalfa_irrigated:region0419_c0,-23.7133,0,
crops,produce:alfalfa_irrigated:region0419_c1,-23.9028,0,
crops,produce:alfalfa_irrigated:region0419_c2,-24.0057,0,
crops,produce:alfalfa_irrigated:region0419_c3,-24.3252,0,
crops,produce:alfalfa_irrigated:region0420_c1,-100,2.13316e-08,
crops,produce:alfalfa_irrigated:region0420_c2,-22.7013,0,
crops,produce:alfalfa_irrigated:region0420_c3,-23.3135,0,
crops,produce:alfalfa_irrigated:region0421_c0,-12.8847,0,
crops,produce:alfalfa_irrigated:region0421_c1,-23.2794,0,
crops,produce:alfalfa_irrigated:region0421_c2,-24.2677,0,
crops,produce:alfalfa_irrigated:region0421_c3,-24.5168,0,
