component,mr_group,intercept,slack,slope_basis
crops,produce:alfalfa_irrigated:region0192_c2,-1.4017,0,
crops,produce:alfalfa_irrigated:region0192_c3,-1.14591,0,
crops,produce:alfalfa_irrigated:region0193_c0,-0.0761439,0,
crops,produce:alfalfa_irrigated:region0193_c1,-76.7188,0,
crops,produce:alfalfa_irrigated:region0193_c2,-0.041159,0,
crops,produce:alfalfa_irrigated:region0193_c3,-76.2584,0,
crops,produce:alfalfa_irrigated:region0194_c0,1.98848,0,
crops,produce:alfalfa_irrigated:region0194_c1,1.97937,0,
crops,produce:alfalfa_irrigated:region0194_c2,2.6249,0,
crops,produce:alfalfa_irrigated:region0196_c0,-47.7929,0,
crops,produce:alfalfa_irrigated:region0196_c1,-88.1122,0,
crops,produce:alfalfa_irrigated:region0196_c2,-95.8956,0,
crops,produce:alfalfa_irrigated:region0196_c3,-100,-2.6806e-07,
crops,produce:alfalfa_irrigated:region0197_c0,-84.5019,0,
crops,produce:alfalfa_irrigated:region0197_c1,-95.4613,0,
crops,produce:alfalfa_irrigated:region0197_c2,-100,-1.59425e-05,
crops,produce:alfalfa_irrigated:region0197_c3,-97.8639,0,
crops,produce:alfalfa_irrigated:region0199_c0,-0.252545,0,
crops,produce:alfalfa_irrigated:region0199_c1,-0.10772,0,
crops,produce:alfalfa_irrigated:region0199_c2,0.0523416,0,
crops,produce:alfalfa_irrigated:region0199_c3,0.0413032,0,
crops,produce:alfalfa_rainfed:region0000_c0,-77.9387,0,
crops,produce:alfalfa_rainfed:region0000_c1,-77.9763,0,
crops,produce:alfalfa_rainfed:region0000_c2,-77.5833,0,
crops,produce:alfalfa_rainfed:region0000_c3,1.10847,0,
crops,produce:alfalfa_rainfed:region0001_c0,-0.195933,0,
crops,produce:alfalfa_rainfed:region0001_c1,0.0473295,0,
crops,produce:alfalfa_rainfed:region0001_c2,0.288817,0,
crops,produce:alfalfa_rainfed:region0001_c3,0.419605,0,
crops,produce:alfalfa_rainfed:region0002_c0,-17.4163,0,
crops,produce:alfalfa_rainfed:region0002_c1,-24.4432,0,
crops,produce:alfalfa_rainfed:region0002_c2,-44.3806,0,
crops,produce:alfalfa_rainfed:region0002_c3,-58.4885,0,
crops,produce:alfalfa_rainfed:region0003_c0,0.311688,0,
crops,produce:alfalfa_rainfed:region0004_c0,0.367093,0,
crops,produce:alfalfa_rainfed:region0004_c1,0.676338,0,
crops,produce:alfalfa_rainfed:region0004_c2,1.05388,0,
crops,produce:alfalfa_rainfed:region0004_c3,1.42924,0,
crops,produce:alfalfa_rainfed:region0005_c0,1.59032,0,
crops,produce:alfalfa_rainfed:region0005_c1,2.16672,0,
crops,produce:alfalfa_rainfed:region0005_c2,2.57406,0,
crops,produce:alfalfa_rainfed:region0005_c3,3.0353,0,
crops,produce:alfalfa_rainfed:region0006_c0,-45.8128,0,
crops,produce:alfalfa_rainfed:region0006_c1,-74.1269,0,
crops,produce:alfalfa_rainfed:region0006_c2,-96.615,0,
crops,produce:alfalfa_rainfed:region0006_c3,-92.6478,0,
crops,produce:alfalfa_rainfed:region0008_c0,0.0575283,0,
crops,produce:alfalfa_rainfed:region0008_c2,-0.0149519,0,
crops,produce:alfalfa_rainfed:region0008_c3,0.0593819,0,
crops,produce:alfalfa_rainfed:region0009_c1,-99.3021,0,
crops,produce:alfalfa_rainfed:region0009_c2,-99.3021,0,
crops,produce:alfalfa_rainfed:region0009_c3,-54.3106,0,
crops,produce:alfalfa_rainfed:region0010_c0,-99.3021,0,
crops,produce:alfalfa_rainfed:region0010_c1,-50.8848,0,
crops,produce:alfalfa_rainfed:region0010_c2,-66.3924,0,
crops,produce:alfalfa_rainfed:region0010_c3,-99.3021,0,
crops,produce:alfalfa_rainfed:region0011_c0,-14.0815,0,
crops,produce:alfalfa_rainfed:region0011_c1,-21.1931,0,
crops,produce:alfalfa_rainfed:region0011_c2,-23.4831,0,
crops,produce:alfalfa_rainfed:region0011_c3,-28.3162,0,
crops,produce:alfalfa_rainfed:region0012_c0,-0.419578,0,
crops,produce:alfalfa_rainfed:region0012_c1,-0.355939,0,
crops,produce:alfalfa_rainfed:region0012_c2,-0.220828,0,
crops,produce:alfalfa_rainfed:region0012_c3,-0.0479219,0,
crops,produce:alfalfa_rainfed:region0013_c0,-100,5.58995e-09,
crops,produce:alfalfa_rainfed:region0013_c1,-90.0453,0,
crops,produce:alfalfa_rainfed:region0013_c2,-90.0302,0,
crops,produce:alfalfa_rainfed:region0013_c3,-90.9921,0,
crops,produce:alfalfa_rainfed:region0014_c0,-66.1857,0,
crops,produce:alfalfa_rainfed:region0014_c1,6.8963,0,
crops,produce:alfalfa_rainfed:region0014_c2,7.5683,0,
crops,produce:alfalfa_rainfed:region0014_c3,7.81402,0,
crops,produce:alfalfa_rainfed:region0015_c0,-0.360591,0,
crops,produce:alfalfa_rainfed:region0015_c1,-0.178018,0,
crops,produce:alfalfa_rainfed:region0015_c2,-0.101212,0,
crops,produce:alfalfa_rainfed:region0015_c3,-0.0974984,0,
crops,produce:alfalfa_rainfed:region0016_c0,-0.540195,0,
crops,produce:alfalfa_rainfed:region0016_c1,-78.6371,0,
crops,produce:alfalfa_rainfed:region0016_c2,-0.0840668,0,
crops,produce:alfalfa_rainfed:region0016_c3,0.193641,0,
crops,produce:alfalfa_rainfed:region0017_c0,0.226571,0,
crops,produce:alfalfa_rainfed:region0017_c1,-88.5456,0,
crops,produce:alfalfa_rainfed:region0017_c2,-88.4533,0,
crops,produce:alfalfa_rainfed:region0017_c3,-88.3516,0,
crops,produce:alfalfa_rainfed:region0018_c0,-16.1832,0,
crops,produce:alfalfa_rainfed:region0018_c1,-28.0938,0,
crops,produce:alfalfa_rainfed:region0018_c2,-30.5107,0,
crops,produce:alfalfa_rainfed:region0018_c3,-35.0863,0,
crops,produce:alfalfa_rainfed:region0019_c0,-59.5181,0,
crops,produce:alfalfa_rainfed:region0019_c1,-82.6116,0,
crops,produce:alfalfa_rainfed:region0019_c2,-83.2387,0,
crops,produce:alfalfa_rainfed:region0019_c3,-99.8873,0,
crops,produce:alfalfa_rainfed:region0020_c0,-63.8731,0,
crops,produce:alfalfa_rainfed:region0020_c1,-70.6341,0,
crops,produce:alfalfa_rainfed:region0020_c2,-91.1998,0,
crops,produce:alfalfa_rainfed:region0020_c3,-99.8692,0,
crops,produce:alfalfa_rainfed:region0021_c0,0.419361,0,
crops,produce:alfalfa_rainfed:region0021_c1,1.12124,0,
crops,produce:alfalfa_rainfed:region0021_c2,1.18921,0,
crops,produce:alfalfa_rainfed:region0021_c3,1.26044,0,
crops,produce:alfalfa_rainfed:region0022_c0,-99.6284,0,
crops,produce:alfalfa_rainfed:region0022_c1,-95.0097,0,
crops,produce:alfalfa_rainfed:region0022_c2,-90.424,0,
crops,produce:alfalfa_rainfed:region0022_c3,-96.9787,0,
crops,produce:alfalfa_rainfed:region0023_c0,0.303473,0,
crops,produce:alfalfa_rainfed:region0023_c1,0.854305,0,
crops,produce:alfalfa_rainfed:region0023_c2,0.868155,0,
crops,produce:alfalfa_rainfed:region0023_c3,0.791336,0,
crops,produce:alfalfa_rainfed:region0024_c0,0.0807193,0,
crops,produce:alfalfa_rainfed:region0024_c1,0.180807,0,
crops,produce:alfalfa_rainfed:region0024_c2,0.166897,0,
crops,produce:alfalfa_rainfed:region0024_c3,0.23993,0,
crops,produce:alfalfa_rainfed:region0025_c0,-0.566083,0,
crops,produce:alfalfa_rainfed:region0025_c1,-0.454888,0,
crops,produce:alfalfa_rainfed:region0025_c2,-0.39407,0,
crops,produce:alfalfa_rainfed:region0025_c3,-0.340894,0,
crops,produce:alfalfa_rainfed:region0026_c0,-0.0387891,0,
crops,produce:alfalfa_rainfed:region0026_c1,-0.0146062,0,
crops,produce:alfalfa_rainfed:region0026_c2,0.154652,0,
crops,produce:alfalfa_rainfed:region0026_c3,0.190607,0,
crops,produce:alfalfa_rainfed:region0027_c0,0.568074,0,
crops,produce:alfalfa_rainfed:region0027_c1,0.515552,0,
crops,produce:alfalfa_rainfed:region0027_c2,0.542398,0,
crops,produce:alfalfa_rainfed:region0027_c3,0.580866,0,
crops,produce:alfalfa_rainfed:region0028_c0,-0.836228,0,
crops,produce:alfalfa_rainfed:region0028_c1,-0.836156,0,
crops,produce:alfalfa_rainfed:region0028_c2,-0.834658,0,
crops,produce:alfalfa_rainfed:region0028_c3,-0.835095,0,
crops,produce:alfalfa_rainfed:region0029_c0,-45.3622,0,
crops,produce:alfalfa_rainfed:region0029_c1,-61.3085,0,
crops,produce:alfalfa_rainfed:region0029_c2,-68.3472,0,
crops,produce:alfalfa_rainfed:region0029_c3,-79.2534,0,
crops,produce:alfalfa_rainfed:region0030_c0,-77.5964,0,
crops,produce:alfalfa_rainfed:region0030_c1,1.58338,0,
crops,produce:alfalfa_rainfed:region0030_c2,2.24786,0,
crops,produce:alfalfa_rainfed:region0030_c3,2.10195,0,
crops,produce:alfalfa_rainfed:region0031_c0,0.06756,0,
crops,produce:alfalfa_rainfed:region0031_c1,0.185672,0,
crops,produce:alfalfa_rainfed:region0031_c2,0.0927451,0,
crops,produce:alfalfa_rainfed:region0031_c3,-0.0347618,0,
crops,produce:alfalfa_rainfed:region0032_c0,-43.1848,0,
crops,produce:alfalfa_rainfed:region0032_c1,-51.7112,0,
crops,produce:alfalfa_rainfed:region0032_c2,-55.1385,0,
crops,produce:alfalfa_rainfed:region0032_c3,-55.079,0,
crops,produce:alfalfa_rainfed:region0033_c0,-26.3943,0,
crops,produce:alfalfa_rainfed:region0033_c1,-44.4068,0,
crops,produce:alfalfa_rainfed:region0033_c2,-59.4396,0,
crops,produce:alfalfa_rainfed:region0033_c3,-79.2879,0,
crops,produce:alfalfa_rainfed:region0034_c0,-62.4952,0,
crops,produce:alfalfa_rainfed:region0034_c1,-23.5142,0,
crops,produce:alfalfa_rainfed:region0034_c2,-28.4657,0,
crops,produce:alfalfa_rainfed:region0034_c3,-37.398,0,
crops,produce:alfalfa_rainfed:region0035_c0,-19.3979,0,
crops,produce:alfalfa_rainfed:region0035_c1,-29.6809,0,
crops,produce:alfalfa_rainfed:region0035_c2,-33.8522,0,
crops,produce:alfalfa_rainfed:region0035_c3,-35.7304,0,
crops,produce:alfalfa_rainfed:region0036_c0,-31.5691,0,
crops,produce:alfalfa_rainfed:region0036_c1,-41.4085,0,
crops,produce:alfalfa_rainfed:region0036_c2,-43.2086,0,
crops,produce:alfalfa_rainfed:region0036_c3,-45.3745,0,
crops,produce:alfalfa_rainfed:region0037_c0,-82.8063,0,
crops,produce:alfalfa_rainfed:region0037_c1,-87.9624,0,
crops,produce:alfalfa_rainfed:region0037_c2,-23.9462,0,
crops,produce:alfalfa_rainfed:region0037_c3,-33.1598,0,
crops,produce:alfalfa_rainfed:region0038_c3,0.235356,0,
crops,produce:alfalfa_rainfed:region0039_c0,0.125692,0,
crops,produce:alfalfa_rainfed:region0039_c1,0.279835,0,
crops,produce:alfalfa_rainfed:region0039_c2,0.306855,0,
crops,produce:alfalfa_rainfed:region0039_c3,0.0728262,0,
crops,produce:alfalfa_rainfed:region0040_c0,-82.2337,0,
crops,produce:alfalfa_rainfed:region0040_c1,-85.784,0,
crops,produce:alfalfa_rainfed:region0040_c2,-91.8555,0,
crops,produce:alfalfa_rainfed:region0040_c3,-100,-2.50738e-05,
crops,produce:alfalfa_rainfed:region0041_c0,-80.1312,0,
crops,produce:alfalfa_rainfed:region0041_c1,-84.2519,0,
crops,produce:alfalfa_rainfed:region0041_c2,-83.2113,0,
crops,produce:alfalfa_rainfed:region0041_c3,-78.6738,0,
crops,produce:alfalfa_rainfed:region0042_c0,-77.1982,0,
crops,produce:alfalfa_rainfed:region0042_c1,-78.7677,0,
crops,produce:alfalfa_rainfed:region0042_c2,-81.3379,0,
crops,produce:alfalfa_rainfed:region0042_c3,-86.3737,0,
crops,produce:alfalfa_rainfed:region0043_c0,-83.044,0,
crops,produce:alfalfa_rainfed:region0043_c1,-86.4158,0,
crops,produce:alfalfa_rainfed:region0043_c2,-91.0495,0,
crops,produce:alfalfa_rainfed:region0043_c3,-100,-1.13193e-05,
crops,produce:alfalfa_rainfed:region0044_c0,0.134478,0,
crops,produce:alfalfa_rainfed:region0044_c1,0.278134,0,
crops,produce:alfalfa_rainfed:region0044_c2,0.462221,0,
crops,produce:alfalfa_rainfed:region0044_c3,0.586844,0,
crops,produce:alfalfa_rainfed:region0045_c0,-0.173648,0,
crops,produce:alfalfa_rainfed:region0045_c1,-0.218515,0,
crops,produce:alfalfa_rainfed:region0045_c2,-0.157727,0,
crops,produce:alfalfa_rainfed:region0045_c3,-0.0555618,0,
crops,produce:alfalfa_rainfed:region0046_c0,-0.683287,0,
crops,produce:alfalfa_rainfed:region0046_c1,-0.667192,0,
crops,produce:alfalfa_rainfed:region0046_c3,-0.661881,0,
crops,produce:alfalfa_rainfed:region0047_c0,-70.4816,0,
crops,produce:alfalfa_rainfed:region0047_c1,-79.4917,0,
crops,produce:alfalfa_rainfed:region0047_c2,-84.6684,0,
crops,produce:alfalfa_rainfed:region0047_c3,-100,-5.4614e-08,
crops,produce:alfalfa_rainfed:region0048_c0,-0.152314,0,
crops,produce:alfalfa_rainfed:region0048_c1,-0.0483439,0,
crops,produce:alfalfa_rainfed:region0048_c2,0.109481,0,
crops,produce:alfalfa_rainfed:region0048_c3,0.472245,0,
crops,produce:alfalfa_rainfed:region0050_c0,-16.6332,0,
crops,produce:alfalfa_rainfed:region0050_c1,-18.8958,0,
crops,produce:alfalfa_rainfed:region0050_c2,-21.1315,0,
crops,produce:alfalfa_rainfed:region0050_c3,-32.7491,0,
crops,produce:alfalfa_rainfed:region0051_c0,-0.0138696,0,
crops,produce:alfalfa_rainfed:region0051_c1,0.583129,0,
crops,produce:alfalfa_rainfed:region0051_c2,0.945923,0,
crops,produce:alfalfa_rainfed:region0051_c3,1.34494,0,
crops,produce:alfalfa_rainfed:region0053_c0,2.33094,0,
crops,produce:alfalfa_rainfed:region0053_c1,2.47955,0,
crops,produce:alfalfa_rainfed:region0053_c2,2.60873,0,
crops,produce:alfalfa_rainfed:region0053_c3,3.13874,0,
crops,produce:alfalfa_rainfed:region0054_c0,0.0683514,0,
crops,produce:alfalfa_rainfed:region0054_c1,0.463867,0,
crops,produce:alfalfa_rainfed:region0054_c2,0.739222,0,
crops,produce:alfalfa_rainfed:region0054_c3,1.25534,0,
crops,produce:alfalfa_rainfed:region0055_c0,-64.5831,0,
crops,produce:alfalfa_rainfed:region0055_c1,-57.6512,0,
crops,produce:alfalfa_rainfed:region0055_c2,17.877,0,
crops,produce:alfalfa_rainfed:region0055_c3,10.286,0,
crops,produce:alfalfa_rainfed:region0057_c0,-66.0306,0,
crops,produce:alfalfa_rainfed:region0057_c1,12.3501,0,
crops,produce:alfalfa_rainfed:region0057_c2,18.8776,0,
crops,produce:alfalfa_rainfed:region0057_c3,9.17356,0,
crops,produce:alfalfa_rainfed:region0058_c0,-76.3699,0,
crops,produce:alfalfa_rainfed:region0058_c1,-87.0675,0,
crops,produce:alfalfa_rainfed:region0058_c2,-89.1513,0,
crops,produce:alfalfa_rainfed:region0058_c3,-93.4803,0,
crops,produce:alfalfa_rainfed:region0059_c0,-1.33394,0,
crops,produce:alfalfa_rainfed:region0059_c1,-91.6888,0,
crops,produce:alfalfa_rainfed:region0059_c2,-91.7605,0,
crops,produce:alfalfa_rainfed:region0060_c0,-21.7755,0,
crops,produce:alfalfa_rainfed:region0060_c1,-100,1.56092e-09,
crops,produce:alfalfa_rainfed:region0060_c2,-36.8833,0,
crops,produce:alfalfa_rainfed:region0060_c3,-41.2265,0,
crops,produce:alfalfa_rainfed:region0061_c0,-12.7606,0,
crops,produce:alfalfa_rainfed:region0061_c1,-11.8436,0,
crops,produce:alfalfa_rainfed:region0061_c2,-14.4866,0,
crops,produce:alfalfa_rainfed:region0061_c3,-21.4745,0,
crops,produce:alfalfa_rainfed:region0062_c0,-100,3.33273e-09,
crops,produce:alfalfa_rainfed:region0062_c1,-100,-8.09268e-09,
crops,produce:alfalfa_rainfed:region0062_c2,-86.2732,0,
crops,produce:alfalfa_rainfed:region0062_c3,-100,-5.36164e-08,
crops,produce:alfalfa_rainfed:region0063_c0,-92.9945,0,
crops,produce:alfalfa_rainfed:region0063_c1,-91.9863,0,
crops,produce:alfalfa_rainfed:region0063_c2,-0.125549,0,
crops,produce:alfalfa_rainfed:region0063_c3,-0.0200639,0,
crops,produce:alfalfa_rainfed:region0064_c0,-0.0352423,0,
crops,produce:alfalfa_rainfed:region0064_c1,0.351824,0,
crops,produce:alfalfa_rainfed:region0064_c2,0.414019,0,
crops,produce:alfalfa_rainfed:region0064_c3,0.459254,0,
crops,produce:alfalfa_rainfed:region0065_c0,-80.7563,0,
crops,produce:alfalfa_rainfed:region0065_c1,-98.4105,0,
crops,produce:alfalfa_rainfed:region0065_c2,-98.6012,0,
crops,produce:alfalfa_rainfed:region0065_c3,-92.5015,0,
crops,produce:alfalfa_rainfed:region0066_c0,0.209738,0,
crops,produce:alfalfa_rainfed:region0066_c1,0.633464,0,
crops,produce:alfalfa_rainfed:region0066_c2,0.690852,0,
crops,produce:alfalfa_rainfed:region0066_c3,0.980145,0,
crops,produce:alfalfa_rainfed:region0067_c0,-90.1194,0,
crops,produce:alfalfa_rainfed:region0067_c1,-97.84,0,
crops,produce:alfalfa_rainfed:region0067_c2,-98.0239,0,
crops,produce:alfalfa_rainfed:region0067_c3,-100,-1.09137e-06,
crops,produce:alfalfa_rainfed:region0068_c0,-24.9991,0,
crops,produce:alfalfa_rainfed:region0068_c1,-30.5734,0,
crops,produce:alfalfa_rainfed:region0068_c2,-75.9215,0,
crops,produce:alfalfa_rainfed:region0068_c3,-46.3417,0,
crops,produce:alfalfa_rainfed:region0069_c0,-32.9348,0,
crops,produce:alfalfa_rainfed:region0069_c1,-56.8059,0,
crops,produce:alfalfa_rainfed:region0069_c2,-67.4178,0,
crops,produce:alfalfa_rainfed:region0069_c3,-100,-1.75107e-06,
crops,produce:alfalfa_rainfed:region0070_c0,-93.0207,0,
crops,produce:alfalfa_rainfed:region0070_c1,-100,-1.92447e-06,
crops,produce:alfalfa_rainfed:region0070_c3,-100,-1.28289e-06,
crops,produce:alfalfa_rainfed:region0071_c0,-80.9891,0,
crops,produce:alfalfa_rainfed:region0071_c1,-100,-5.01111e-06,
crops,produce:alfalfa_rainfed:region0071_c2,-99.739,0,
crops,produce:alfalfa_rainfed:region0071_c3,-90.8556,0,
crops,produce:alfalfa_rainfed:region0072_c0,-0.603473,0,
crops,produce:alfalfa_rainfed:region0072_c1,-77.4842,0,
crops,produce:alfalfa_rainfed:region0072_c2,-0.604513,0,
crops,produce:alfalfa_rainfed:region0072_c3,-0.609677,0,
crops,produce:alfalfa_rainfed:region0073_c0,-0.128765,0,
crops,produce:alfalfa_rainfed:region0073_c1,-0.149057,0,
crops,produce:alfalfa_rainfed:region0073_c2,-0.140641,0,
crops,produce:alfalfa_rainfed:region0073_c3,-0.0533777,0,
crops,produce:alfalfa_rainfed:region0074_c0,-78.4433,0,
crops,produce:alfalfa_rainfed:region0074_c1,-80.9824,0,
crops,produce:alfalfa_rainfed:region0074_c2,-89.0792,0,
crops,produce:alfalfa_rainfed:region0074_c3,-100,7.47509e-09,
crops,produce:alfalfa_rainfed:region0075_c0,-4.69446,0,
crops,produce:alfalfa_rainfed:region0075_c1,-5.56238,0,
crops,produce:alfalfa_rainfed:region0075_c2,-6.15676,0,
crops,produce:alfalfa_rainfed:region0075_c3,-10.2992,0,
crops,produce:alfalfa_rainfed:region0076_c0,-0.491513,0,
crops,produce:alfalfa_rainfed:region0077_c0,0.0192586,0,
crops,produce:alfalfa_rainfed:region0077_c1,0.255437,0,
crops,produce:alfalfa_rainfed:region0077_c2,0.300275,0,
crops,produce:alfalfa_rainfed:region0077_c3,0.497282,0,
crops,produce:alfalfa_rainfed:region0078_c0,-2.43772,0,
crops,produce:alfalfa_rainfed:region0078_c1,-2.69959,0,
crops,produce:alfalfa_rainfed:region0078_c2,-2.56093,0,
crops,produce:alfalfa_rainfed:region0078_c3,-2.76664,0,
crops,produce:alfalfa_rainfed:region0079_c0,-76.5357,0,
crops,produce:alfalfa_rainfed:region0079_c1,-89.2465,0,
crops,produce:alfalfa_rainfed:region0079_c2,-94.3265,0,
crops,produce:alfalfa_rainfed:region0079_c3,-99.922,0,
crops,produce:alfalfa_rainfed:region0080_c0,-54.0285,0,
crops,produce:alfalfa_rainfed:region0080_c1,-66.0997,0,
crops,produce:alfalfa_rainfed:region0080_c2,-86.0368,0,
crops,produce:alfalfa_rainfed:region0080_c3,-100,-6.87796e-08,
crops,produce:alfalfa_rainfed:region0081_c0,0.680736,0,
crops,produce:alfalfa_rainfed:region0081_c1,0.861177,0,
crops,produce:alfalfa_rainfed:region0081_c2,0.981658,0,
crops,produce:alfalfa_rainfed:region0081_c3,1.09896,0,
crops,produce:alfalfa_rainfed:region0082_c0,-29.3781,0,
crops,produce:alfalfa_rainfed:region0082_c1,-43.1563,0,
crops,produce:alfalfa_rainfed:region0082_c2,-54.7695,0,
crops,produce:alfalfa_rainfed:region0082_c3,-70.8854,0,
crops,produce:alfalfa_rainfed:region0083_c0,-13.8795,0,
crops,produce:alfalfa_rainfed:region0083_c1,-14.8869,0,
crops,produce:alfalfa_rainfed:region0083_c2,-15.8967,0,
crops,produce:alfalfa_rainfed:region0083_c3,-17.145,0,
crops,produce:alfalfa_rainfed:region0084_c0,0.206112,0,
crops,produce:alfalfa_rainfed:region0084_c1,0.224642,0,
crops,produce:alfalfa_rainfed:region0084_c2,0.280647,0,
crops,produce:alfalfa_rainfed:region0084_c3,0.397186,0,
crops,produce:alfalfa_rainfed:region0085_c0,0.239389,0,
crops,produce:alfalfa_rainfed:region0085_c1,0.411502,0,
crops,produce:alfalfa_rainfed:region0085_c2,0.440916,0,
crops,produce:alfalfa_rainfed:region0085_c3,0.430622,0,
crops,produce:alfalfa_rainfed:region0086_c0,0.762703,0,
crops,produce:alfalfa_rainfed:region0086_c1,0.777994,0,
crops,produce:alfalfa_rainfed:region0086_c2,0.939992,0,
crops,produce:alfalfa_rainfed:region0086_c3,1.3199,0,
crops,produce:alfalfa_rainfed:region0087_c0,0.379519,0,
crops,produce:alfalfa_rainfed:region0087_c1,0.406011,0,
crops,produce:alfalfa_rainfed:region0087_c2,0.573976,0,
crops,produce:alfalfa_rainfed:region0087_c3,0.868114,0,
crops,produce:alfalfa_rainfed:region0088_c0,-0.0999808,0,
crops,produce:alfalfa_rainfed:region0088_c1,0.147995,0,
crops,produce:alfalfa_rainfed:region0088_c2,0.254846,0,
crops,produce:alfalfa_rainfed:region0088_c3,0.657205,0,
crops,produce:alfalfa_rainfed:region0089_c0,-23.3218,0,
crops,produce:alfalfa_rainfed:region0089_c1,-66.7932,0,
crops,produce:alfalfa_rainfed:region0089_c2,-33.5955,0,
crops,produce:alfalfa_rainfed:region0089_c3,-38.3475,0,
crops,produce:alfalfa_rainfed:region0090_c0,-88.2139,0,
crops,produce:alfalfa_rainfed:region0090_c1,-0.648941,0,
crops,produce:alfalfa_rainfed:region0090_c2,-0.299011,0,
crops,produce:alfalfa_rainfed:region0090_c3,0.214749,0,
crops,produce:alfalfa_rainfed:region0091_c0,-0.785971,0,
crops,produce:alfalfa_rainfed:region0091_c1,-87.9661,0,
crops,produce:alfalfa_rainfed:region0091_c2,-0.33908,0,
